timestamp,open,high,low,close,volume
2025-03-18,0.22070000,0.23940000,0.22000000,0.2371,679967353.20000000
2025-03-19,0.23710000,0.24370000,0.22880000,0.2309,1010730830.10000000
2025-03-20,0.23090000,0.23690000,0.22850000,0.2339,511193068.60000000
2025-03-21,0.23390000,0.23770000,0.23040000,0.2335,365697214.90000000
2025-03-22,0.23350000,0.23840000,0.23280000,0.237,273344267.60000000
2025-03-23,0.23700000,0.24090000,0.22970000,0.23,289592841.50000000
2025-03-24,0.23000000,0.23010000,0.22510000,0.2282,498183827.60000000
2025-03-25,0.22820000,0.22910000,0.22590000,0.2272,234960180.40000000
2025-03-26,0.22730000,0.23180000,0.22680000,0.2314,312779335.50000000
2025-03-27,0.23130000,0.23530000,0.23070000,0.235,321623133.00000000
2025-03-28,0.23510000,0.23510000,0.22910000,0.2325,342656417.00000000
2025-03-29,0.23250000,0.23580000,0.23170000,0.2318,343416315.50000000
2025-03-30,0.23180000,0.23290000,0.22960000,0.2319,241573567.10000000
2025-03-31,0.23180000,0.24020000,0.23110000,0.2388,318936229.80000000
2025-04-01,0.23870000,0.23920000,0.23320000,0.2378,261887867.20000000
2025-04-02,0.23780000,0.24020000,0.23210000,0.2341,469781287.80000000
2025-04-03,0.23400000,0.23860000,0.23040000,0.2382,320970586.10000000
2025-04-04,0.23820000,0.24180000,0.23660000,0.239,317723906.20000000
2025-04-05,0.23900000,0.23930000,0.23580000,0.2375,154149028.00000000
2025-04-06,0.23750000,0.24010000,0.22830000,0.2301,350204437.30000000
2025-04-07,0.23010000,0.23230000,0.22100000,0.2287,855774586.60000000
2025-04-08,0.22870000,0.23680000,0.22850000,0.2306,520940225.90000000
2025-04-09,0.23060000,0.23910000,0.22640000,0.2385,652751351.10000000
2025-04-10,0.23850000,0.24390000,0.23460000,0.2363,607228685.70000000
2025-04-11,0.23640000,0.24380000,0.23450000,0.243,368063339.00000000
2025-04-12,0.24290000,0.25060000,0.24040000,0.246,452740951.30000000
2025-04-13,0.24600000,0.25470000,0.24570000,0.2547,465421556.60000000
2025-04-14,0.25470000,0.25970000,0.25150000,0.2521,584532554.00000000
2025-04-15,0.25210000,0.25380000,0.24700000,0.2505,464729630.70000000
2025-04-16,0.25050000,0.25220000,0.24980000,0.2516,50238549.30000000
